INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
1868,T,190409,210316,40.71449N,73.945419W,14   ,0   ,70 ,         
1869,T,190409,210317,40.71449N,73.945418W,14   ,0   ,70 ,         
1870,T,190409,210318,40.714491N,73.945418W,14   ,0   ,70 ,         
1871,T,190409,210319,40.714491N,73.945418W,14   ,0   ,70 ,         
1872,T,190409,210320,40.714491N,73.945418W,14   ,0   ,70 ,         
1873,T,190409,210321,40.714491N,73.945418W,14   ,0   ,70 ,         
1874,T,190409,210322,40.714491N,73.945419W,14   ,0   ,70 ,         
1875,T,190409,210323,40.714493N,73.945419W,14   ,0   ,70 ,         
1876,T,190409,210324,40.714493N,73.945419W,14   ,0   ,70 ,         
1877,T,190409,210325,40.714493N,73.945419W,14   ,0   ,70 ,         
1878,T,190409,210326,40.714493N,73.945419W,14   ,0   ,70 ,         
1879,T,190409,210327,40.714493N,73.945421W,14   ,0   ,70 ,         
1880,T,190409,210328,40.714493N,73.945421W,14   ,0   ,70 ,         
1881,T,190409,210329,40.714494N,73.945423W,14   ,0   ,70 ,         
1882,T,190409,210330,40.714494N,73.945425W,14   ,0   ,70 ,         
1883,T,190409,210331,40.714494N,73.945425W,14   ,0   ,70 ,         
1884,T,190409,210332,40.714494N,73.945425W,14   ,0   ,70 ,         
1885,T,190409,210333,40.714494N,73.945426W,14   ,0   ,70 ,         
1886,T,190409,210334,40.714494N,73.945426W,14   ,0   ,70 ,         
1887,T,190409,210335,40.714493N,73.945426W,14   ,0   ,70 ,         
1888,T,190409,210336,40.714493N,73.945426W,14   ,0   ,70 ,         
1889,T,190409,210337,40.714493N,73.945426W,14   ,0   ,70 ,         
1890,T,190409,210338,40.714493N,73.945428W,14   ,0   ,70 ,         
1891,T,190409,210339,40.714494N,73.945428W,14   ,0   ,70 ,         
1892,T,190409,210340,40.714496N,73.945425W,14   ,3   ,70 ,         
1893,T,190409,210341,40.714491N,73.945398W,15   ,5   ,76 ,         
1894,T,190409,210342,40.714499N,73.945353W,15   ,11  ,82 ,         
1895,T,190409,210343,40.714505N,73.945293W,15   ,15  ,81 ,         
1896,T,190409,210345,40.714521N,73.945164W,16   ,19  ,84 ,         
1897,T,190409,210346,40.714536N,73.945099W,16   ,18  ,86 ,         
1898,T,190409,210347,40.714551N,73.945043W,16   ,14  ,85 ,         
1899,T,190409,210348,40.71456N,73.945001W,16   ,11  ,86 ,         
1900,T,190409,210349,40.71457N,73.944966W,16   ,10  ,79 ,         
1901,T,190409,210350,40.714578N,73.944931W,16   ,10  ,78 ,         
1902,T,190409,210351,40.714588N,73.944901W,16   ,8   ,80 ,         
1903,T,190409,210352,40.714596N,73.94488W,17   ,3   ,80 ,         
1904,T,190409,210353,40.714595N,73.944866W,17   ,0   ,80 ,         
1905,T,190409,210354,40.714591N,73.944859W,17   ,0   ,80 ,         
1906,T,190409,210355,40.714589N,73.944853W,17   ,0   ,80 ,         
1907,T,190409,210356,40.714588N,73.944846W,17   ,0   ,80 ,         
1908,T,190409,210357,40.714589N,73.944839W,17   ,0   ,80 ,         
1909,T,190409,210358,40.714589N,73.944833W,18   ,0   ,80 ,         
1910,T,190409,210359,40.714589N,73.944833W,18   ,0   ,80 ,         
1911,T,190409,210400,40.714589N,73.944833W,18   ,0   ,80 ,         
1912,T,190409,210401,40.714589N,73.944833W,18   ,0   ,80 ,         
1913,T,190409,210402,40.714589N,73.944828W,18   ,0   ,80 ,         
1914,T,190409,210403,40.714591N,73.944818W,18   ,0   ,80 ,         
1915,T,190409,210404,40.714589N,73.944796W,18   ,0   ,80 ,         
1916,T,190409,210405,40.714591N,73.944776W,18   ,0   ,80 ,         
1917,T,190409,210406,40.714586N,73.944756W,18   ,0   ,80 ,         
1918,T,190409,210407,40.714583N,73.944745W,19   ,0   ,80 ,         
1919,T,190409,210408,40.714588N,73.944736W,19   ,0   ,80 ,         
1920,T,190409,210409,40.714589N,73.944723W,19   ,0   ,80 ,         
1921,T,190409,210410,40.714591N,73.944706W,19   ,4   ,76 ,         
1922,T,190409,210411,40.714591N,73.944686W,19   ,5   ,76 ,         
1923,T,190409,210412,40.714589N,73.944664W,18   ,6   ,83 ,         
1924,T,190409,210413,40.714601N,73.944631W,18   ,4   ,83 ,         
1925,T,190409,210414,40.714593N,73.944613W,18   ,0   ,83 ,         
1926,T,190409,210415,40.71458N,73.944606W,18   ,0   ,83 ,         
1927,T,190409,210416,40.714583N,73.944608W,18   ,0   ,83 ,         
1928,T,190409,210417,40.714591N,73.944611W,18   ,0   ,83 ,         
1929,T,190409,210418,40.714596N,73.944613W,18   ,0   ,83 ,         
1930,T,190409,210419,40.714595N,73.944613W,18   ,0   ,83 ,         
1931,T,190409,210420,40.714595N,73.944613W,18   ,0   ,83 ,         
1932,T,190409,210421,40.714595N,73.944611W,18   ,0   ,83 ,         
1933,T,190409,210422,40.714595N,73.944611W,18   ,0   ,83 ,         
1934,T,190409,210423,40.714588N,73.944589W,18   ,7   ,84 ,         
1935,T,190409,210424,40.714591N,73.944556W,17   ,10  ,84 ,         
1936,T,190409,210425,40.714593N,73.944511W,17   ,15  ,82 ,         
1937,T,190409,210426,40.714593N,73.944451W,17   ,20  ,82 ,         
1938,T,190409,211342,40.714595N,73.944494W,12   ,30  ,264,         
1939,T,190409,211343,40.714588N,73.944601W,11   ,32  ,265,         
1940,T,190409,211345,40.714568N,73.944825W,12   ,33  ,264,         
1941,T,190409,211346,40.714558N,73.944939W,12   ,35  ,263,         
1942,T,190409,211347,40.714548N,73.945058W,12   ,36  ,263,         
1943,T,190409,211348,40.714536N,73.945181W,12   ,37  ,263,         
1944,T,190409,211349,40.714525N,73.945306W,12   ,38  ,262,         
1945,T,190409,211350,40.714513N,73.945436W,12   ,39  ,262,         
1946,T,190409,211351,40.714501N,73.945568W,11   ,40  ,262,         
1947,T,190409,211352,40.71449N,73.945704W,11   ,41  ,262,         
1948,T,190409,211353,40.714478N,73.945839W,11   ,40  ,262,         
1949,T,190409,211354,40.714464N,73.945978W,11   ,41  ,262,         
1950,T,190409,211355,40.714449N,73.946114W,11   ,41  ,262,         
1951,T,190409,211356,40.714438N,73.946248W,10   ,40  ,262,         
1952,T,190409,211357,40.714424N,73.946379W,10   ,39  ,262,         
1953,T,190409,211358,40.714411N,73.946508W,10   ,39  ,262,         
1954,T,190409,211359,40.714398N,73.946638W,10   ,39  ,262,         
1955,T,190409,211400,40.714386N,73.946768W,10   ,39  ,262,         
1956,T,190409,211401,40.714374N,73.946898W,10   ,38  ,262,         
1957,T,190409,211402,40.714363N,73.947023W,9    ,37  ,263,         
1958,T,190409,211403,40.714353N,73.947143W,9    ,36  ,263,         
1959,T,190409,211404,40.71434N,73.947263W,10   ,36  ,263,         
1960,T,190409,211405,40.714329N,73.947381W,9    ,36  ,262,         
1961,T,190409,211406,40.714318N,73.947498W,9    ,35  ,262,         
1962,T,190409,211407,40.714308N,73.947614W,9    ,35  ,262,         
1963,T,190409,211408,40.714296N,73.947731W,9    ,35  ,262,         
1964,T,190409,211409,40.714284N,73.94785W,9    ,36  ,262,         
1965,T,190409,211410,40.714273N,73.947971W,9    ,37  ,262,         
1966,T,190409,211411,40.71426N,73.948096W,9    ,38  ,262,         
1967,T,190409,211412,40.714246N,73.948223W,8    ,38  ,262,         
1968,T,190409,211413,40.714235N,73.948351W,8    ,38  ,262,         
1969,T,190409,211414,40.714223N,73.948474W,8    ,37  ,262,         
1970,T,190409,211415,40.714213N,73.948598W,8    ,37  ,263,         
1971,T,190409,211416,40.714203N,73.948718W,8    ,36  ,263,         
1972,T,190409,211417,40.714193N,73.948831W,8    ,31  ,263,         
1973,T,190409,211418,40.714184N,73.948923W,8    ,24  ,262,         
1974,T,190409,211419,40.714181N,73.948994W,8    ,19  ,262,         
1975,T,190409,211420,40.71418N,73.949051W,7    ,14  ,262,         
1976,T,190409,211421,40.714176N,73.949098W,7    ,13  ,262,         
1977,T,190409,211422,40.714175N,73.949141W,7    ,12  ,262,         
1978,T,190409,211423,40.714173N,73.949178W,7    ,8   ,262,         
1979,T,190409,211424,40.714171N,73.949196W,7    ,0   ,262,         
1980,T,190409,211425,40.714171N,73.949201W,7    ,0   ,262,         
1981,T,190409,211426,40.714171N,73.949201W,7    ,0   ,262,         
1982,T,190409,211427,40.714171N,73.9492W,7    ,0   ,262,         
1983,T,190409,211428,40.714171N,73.9492W,7    ,0   ,262,         
1984,T,190409,211430,40.714171N,73.9492W,7    ,0   ,262,         
1985,T,190409,211431,40.714171N,73.9492W,7    ,0   ,262,         
1986,T,190409,211432,40.714171N,73.9492W,7    ,0   ,262,         
1987,T,190409,211433,40.714171N,73.9492W,7    ,0   ,262,         
1988,T,190409,211434,40.714171N,73.9492W,7    ,0   ,262,         
1989,T,190409,211435,40.714171N,73.9492W,7    ,0   ,262,         
1990,T,190409,211436,40.714173N,73.9492W,7    ,0   ,262,         
1991,T,190409,211437,40.714173N,73.9492W,7    ,0   ,262,         
1992,T,190409,211438,40.714173N,73.9492W,7    ,0   ,262,         
1993,T,190409,211439,40.714173N,73.9492W,7    ,0   ,262,         
1994,T,190409,211440,40.714173N,73.9492W,7    ,0   ,262,         
1995,T,190409,211441,40.714173N,73.9492W,7    ,0   ,262,         
1996,T,190409,211442,40.714173N,73.9492W,7    ,0   ,262,         
1997,T,190409,211443,40.714173N,73.9492W,7    ,0   ,262,         
1998,T,190409,211444,40.714173N,73.949201W,7    ,0   ,262,         
1999,T,190409,211445,40.714175N,73.949201W,7    ,0   ,262,         
2000,T,190409,211446,40.714175N,73.949201W,7    ,0   ,262,         
2001,T,190409,211447,40.714175N,73.949201W,7    ,0   ,262,         
2002,T,190409,211448,40.714175N,73.949201W,7    ,0   ,262,         
2003,T,190409,211449,40.714173N,73.949201W,7    ,0   ,262,         
2004,T,190409,211450,40.714173N,73.949201W,7    ,0   ,262,         
2005,T,190409,211451,40.714173N,73.9492W,7    ,0   ,262,         
2006,T,190409,211452,40.714173N,73.9492W,7    ,0   ,262,         
2007,T,190409,211453,40.714175N,73.9492W,7    ,0   ,262,         
2008,T,190409,211455,40.714173N,73.949201W,7    ,0   ,262,         
2009,T,190409,211456,40.714173N,73.949201W,7    ,0   ,262,         
2010,T,190409,211457,40.714173N,73.949201W,7    ,0   ,262,         
2011,T,190409,211458,40.714173N,73.949208W,7    ,4   ,261,         
2012,T,190409,211459,40.714171N,73.949228W,6    ,7   ,264,         
2013,T,190409,211500,40.71417N,73.949258W,6    ,10  ,263,         
2014,T,190409,211501,40.714166N,73.949298W,6    ,12  ,264,         
2015,T,190409,211502,40.714163N,73.949345W,6    ,14  ,264,         
2016,T,190409,211503,40.714158N,73.949394W,6    ,15  ,265,         
2017,T,190409,211504,40.714154N,73.94945W,6    ,16  ,266,         
2018,T,190409,211505,40.714151N,73.949501W,6    ,16  ,266,         
2019,T,190409,211506,40.714148N,73.949541W,6    ,10  ,267,         
2020,T,190409,211507,40.714145N,73.949566W,6    ,6   ,267,         
2021,T,190409,211508,40.714143N,73.949583W,6    ,5   ,268,         
2022,T,190409,211509,40.714143N,73.949596W,6    ,3   ,268,         
2023,T,190409,211510,40.714145N,73.949608W,6    ,3   ,268,         
2024,T,190409,211511,40.714145N,73.949619W,6    ,4   ,268,         
2025,T,190409,211512,40.714143N,73.949635W,6    ,5   ,269,         
2026,T,190409,211513,40.714143N,73.949648W,6    ,3   ,269,         
2027,T,190409,211514,40.714143N,73.949658W,5    ,0   ,269,         
2028,T,190409,211515,40.714143N,73.949666W,5    ,3   ,274,         
2029,T,190409,211516,40.714141N,73.94968W,5    ,5   ,274,         
2030,T,190409,211517,40.714139N,73.949699W,5    ,6   ,273,         
2031,T,190409,211518,40.714139N,73.94972W,5    ,6   ,271,         
2032,T,190409,211519,40.714139N,73.949744W,5    ,8   ,272,         
2033,T,190409,211520,40.714139N,73.949771W,5    ,8   ,270,         
2034,T,190409,211521,40.714139N,73.949803W,4    ,9   ,269,         
2035,T,190409,211522,40.714139N,73.94984W,4    ,11  ,267,         
2036,T,190409,211523,40.714141N,73.949889W,4    ,16  ,267,         
2037,T,190409,211524,40.714145N,73.949951W,4    ,19  ,269,         
2038,T,190409,211525,40.714146N,73.950021W,4    ,22  ,269,         
2039,T,190409,211526,40.714146N,73.950098W,4    ,23  ,270,         
2040,T,190409,211527,40.714148N,73.950175W,4    ,23  ,270,         
2041,T,190409,211528,40.71415N,73.950253W,4    ,23  ,270,         
2042,T,190409,211529,40.714151N,73.950336W,3    ,25  ,269,         
2043,T,190409,211530,40.714154N,73.95043W,3    ,28  ,270,         
2044,T,190409,211531,40.714161N,73.950535W,3    ,30  ,270,         
2045,T,190409,211532,40.714168N,73.950643W,3    ,32  ,269,         
2046,T,190409,211533,40.71417N,73.950751W,2    ,30  ,269,         
2047,T,190409,211534,40.714173N,73.950859W,2    ,33  ,269,         
2048,T,190409,211535,40.714178N,73.950975W,2    ,34  ,270,         
2049,T,190409,211536,40.714184N,73.951093W,1    ,34  ,271,         
2050,T,190409,211537,40.714186N,73.951211W,1    ,35  ,271,         
2051,T,190409,211538,40.71419N,73.951329W,0    ,35  ,271,         
2052,T,190409,211539,40.714191N,73.951446W,-0   ,35  ,271,         
2053,T,190409,211540,40.714198N,73.951564W,-0   ,35  ,271,         
2054,T,190409,211541,40.714201N,73.951678W,-0   ,34  ,270,         
2055,T,190409,211542,40.714201N,73.951785W,-0   ,33  ,271,         
2056,T,190409,211543,40.714204N,73.951886W,-0   ,29  ,271,         
2057,T,190409,211544,40.714204N,73.951979W,-0   ,28  ,271,         
2058,T,190409,211545,40.714204N,73.952069W,-0   ,27  ,270,         
2059,T,190409,211546,40.714203N,73.95215W,-1   ,21  ,270,         
2060,T,190409,211547,40.714203N,73.952216W,-0   ,16  ,269,         
2061,T,190409,211548,40.714198N,73.952259W,0    ,11  ,268,         
2062,T,190409,211549,40.714195N,73.952286W,1    ,6   ,267,         
2063,T,190409,211550,40.71419N,73.952301W,2    ,3   ,267,         
2064,T,190409,211551,40.714183N,73.952304W,4    ,0   ,267,         
2065,T,190409,211552,40.71418N,73.9523W,4    ,0   ,267,         
2066,T,190409,211553,40.714178N,73.952296W,4    ,0   ,267,         
2067,T,190409,211554,40.714176N,73.952293W,5    ,0   ,267,         
2068,T,190409,211555,40.714176N,73.952291W,5    ,0   ,267,         
2069,T,190409,211556,40.714176N,73.952293W,5    ,0   ,267,         
2070,T,190409,211557,40.714176N,73.952293W,5    ,0   ,267,         
2071,T,190409,211558,40.714176N,73.952293W,5    ,0   ,267,         
2072,T,190409,211559,40.714176N,73.952293W,5    ,0   ,267,         
2073,T,190409,211600,40.714176N,73.952293W,5    ,0   ,267,         
2074,T,190409,211601,40.714176N,73.952293W,5    ,0   ,267,         
2075,T,190409,211602,40.714176N,73.952293W,5    ,0   ,267,         
2076,T,190409,211603,40.714176N,73.952293W,5    ,0   ,267,         
2077,T,190409,211604,40.714176N,73.952293W,5    ,0   ,267,         
2078,T,190409,211605,40.714176N,73.952293W,5    ,0   ,267,         
2079,T,190409,211606,40.714176N,73.952293W,5    ,0   ,267,         
2080,T,190409,211607,40.714176N,73.952291W,5    ,0   ,267,         
2081,T,190409,211608,40.714176N,73.952293W,5    ,0   ,267,         
2082,T,190409,211609,40.714176N,73.952291W,5    ,0   ,267,         
2083,T,190409,211610,40.714176N,73.952291W,5    ,0   ,267,         
2084,T,190409,211611,40.714176N,73.952291W,5    ,0   ,267,         
2085,T,190409,211612,40.714176N,73.952291W,5    ,0   ,267,         
2086,T,190409,211613,40.714176N,73.952291W,5    ,0   ,267,         
2087,T,190409,211614,40.714176N,73.952291W,5    ,0   ,267,         
2088,T,190409,211615,40.714176N,73.952291W,5    ,0   ,267,         
2089,T,190409,211616,40.714176N,73.952291W,5    ,0   ,267,         
2090,T,190409,211617,40.714176N,73.952291W,5    ,0   ,267,         
2091,T,190409,211618,40.714176N,73.952291W,5    ,0   ,267,         
2092,T,190409,211619,40.714176N,73.952291W,5    ,0   ,267,         
2093,T,190409,211620,40.714176N,73.952291W,5    ,0   ,267,         
2094,T,190409,211621,40.714176N,73.952291W,5    ,0   ,267,         
2095,T,190409,211622,40.714176N,73.952291W,5    ,0   ,267,         
2096,T,190409,211623,40.714176N,73.952291W,5    ,0   ,267,         
2097,T,190409,211624,40.714176N,73.952291W,5    ,0   ,267,         
2098,T,190409,211625,40.714176N,73.952291W,5    ,0   ,267,         
2099,T,190409,211626,40.714176N,73.952291W,5    ,0   ,267,         
2100,T,190409,211627,40.714176N,73.952291W,5    ,0   ,267,         
2101,T,190409,211628,40.714176N,73.952291W,5    ,0   ,267,         
2102,T,190409,211629,40.714176N,73.952291W,5    ,0   ,267,         
2103,T,190409,211630,40.714176N,73.952291W,5    ,0   ,267,         
2104,T,190409,211631,40.714176N,73.952291W,5    ,0   ,267,         
2105,T,190409,211632,40.714176N,73.952291W,5    ,0   ,267,         
2106,T,190409,211633,40.714176N,73.952291W,5    ,0   ,267,         
2107,T,190409,211634,40.714176N,73.952291W,5    ,0   ,267,         
2108,T,190409,211635,40.714176N,73.952291W,5    ,0   ,267,         
2109,T,190409,211636,40.714176N,73.952291W,5    ,0   ,267,         
2110,T,190409,211637,40.714176N,73.952291W,5    ,0   ,267,         
2111,T,190409,211638,40.714176N,73.952291W,5    ,0   ,267,         
2112,T,190409,211639,40.714176N,73.952291W,5    ,0   ,267,         
2113,T,190409,211640,40.714176N,73.952291W,5    ,0   ,267,         
2114,T,190409,211641,40.714176N,73.952291W,5    ,0   ,267,         
2115,T,190409,211642,40.714176N,73.952293W,5    ,0   ,267,         
2116,T,190409,211643,40.714175N,73.952324W,5    ,13  ,270,         
2117,T,190409,211644,40.714171N,73.952396W,5    ,19  ,269,         
2118,T,190409,211645,40.71417N,73.95248W,5    ,24  ,268,         
2119,T,190409,211646,40.71417N,73.952574W,5    ,27  ,269,         
2120,T,190409,211647,40.714171N,73.952673W,5    ,28  ,270,         
2121,T,190409,211648,40.714175N,73.952771W,5    ,28  ,271,         
2122,T,190409,211649,40.714176N,73.952863W,5    ,26  ,271,         
2123,T,190409,211650,40.714176N,73.952946W,5    ,24  ,271,         
2124,T,190409,211651,40.714171N,73.953021W,5    ,22  ,270,         
2125,T,190409,211652,40.714168N,73.953089W,5    ,20  ,270,         
2126,T,190409,211653,40.714166N,73.953154W,5    ,19  ,268,         
2127,T,190409,211654,40.714168N,73.953208W,5    ,17  ,268,         
2128,T,190409,211655,40.71418N,73.953291W,5    ,24  ,274,         
2129,T,190409,211656,40.71417N,73.953381W,4    ,27  ,270,         
2130,T,190409,211657,40.714171N,73.953494W,4    ,31  ,270,         
2131,T,190409,211658,40.714176N,73.953611W,4    ,30  ,270,         
2132,T,190409,211659,40.714176N,73.953718W,4    ,28  ,270,         
2133,T,190409,211700,40.714178N,73.953818W,3    ,27  ,270,         
2134,T,190409,211701,40.714178N,73.953918W,3    ,28  ,270,         
2135,T,190409,211702,40.714178N,73.954021W,2    ,29  ,270,         
2136,T,190409,211703,40.714178N,73.954126W,2    ,30  ,270,         
2137,T,190409,211704,40.714178N,73.954231W,2    ,30  ,270,         
2138,T,190409,211705,40.714178N,73.954333W,1    ,28  ,269,         
2139,T,190409,211914,40.714161N,73.954298W,4    ,12  ,91 ,         
2140,T,190409,211915,40.714166N,73.954251W,4    ,12  ,91 ,         
2141,T,190409,211916,40.71417N,73.954203W,4    ,13  ,90 ,         
2142,T,190409,211917,40.71417N,73.954149W,4    ,15  ,90 ,         
2143,T,190409,211918,40.714173N,73.954091W,4    ,17  ,89 ,         
2144,T,190409,211919,40.714175N,73.954028W,4    ,19  ,90 ,         
2145,T,190409,211920,40.714173N,73.953956W,4    ,20  ,90 ,         
