INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
396,T,190409,092042,40.714616N,73.943855W,18   ,31  ,80 ,         
397,T,190409,092043,40.714626N,73.943751W,18   ,31  ,81 ,         
398,T,190409,092044,40.714641N,73.943645W,19   ,30  ,82 ,         
399,T,190409,092045,40.714658N,73.943536W,19   ,30  ,82 ,         
400,T,190409,092046,40.714673N,73.943431W,20   ,29  ,82 ,         
401,T,190409,092047,40.714671N,73.943331W,20   ,28  ,83 ,         
402,T,190409,092048,40.71466N,73.943233W,21   ,28  ,85 ,         
403,T,190409,092049,40.714665N,73.943143W,21   ,26  ,86 ,         
404,T,190409,092050,40.71466N,73.943058W,21   ,23  ,93 ,         
405,T,190409,092051,40.714656N,73.942989W,21   ,17  ,93 ,         
406,T,190409,092052,40.714661N,73.942946W,22   ,9   ,90 ,         
407,T,190409,092053,40.71467N,73.942929W,22   ,0   ,90 ,         
408,T,190409,092054,40.714676N,73.942931W,22   ,0   ,90 ,         
409,T,190409,092055,40.714681N,73.942931W,20   ,0   ,90 ,         
410,T,190409,092056,40.714685N,73.942933W,20   ,0   ,90 ,         
411,T,190409,092057,40.714685N,73.942933W,20   ,0   ,90 ,         
412,T,190409,092058,40.714683N,73.942935W,20   ,0   ,90 ,         
413,T,190409,092059,40.714683N,73.942936W,20   ,0   ,90 ,         
414,T,190409,092100,40.714685N,73.942936W,20   ,0   ,90 ,         
415,T,190409,092101,40.714685N,73.942936W,20   ,0   ,90 ,         
416,T,190409,092102,40.714685N,73.942936W,20   ,0   ,90 ,         
417,T,190409,092103,40.714685N,73.942936W,20   ,0   ,90 ,         
418,T,190409,092104,40.714685N,73.942936W,20   ,0   ,90 ,         
419,T,190409,092105,40.714685N,73.942936W,20   ,0   ,90 ,         
420,T,190409,092106,40.714685N,73.942936W,20   ,0   ,90 ,         
421,T,190409,092107,40.714685N,73.942936W,20   ,0   ,90 ,         
422,T,190409,092108,40.714686N,73.942936W,20   ,0   ,90 ,         
423,T,190409,092109,40.714686N,73.942936W,20   ,0   ,90 ,         
424,T,190409,092110,40.714686N,73.942936W,20   ,0   ,90 ,         
425,T,190409,092111,40.714686N,73.942936W,20   ,0   ,90 ,         
426,T,190409,092112,40.714686N,73.942935W,20   ,0   ,90 ,         
427,T,190409,092113,40.714688N,73.942925W,20   ,6   ,79 ,         
428,T,190409,092114,40.714695N,73.942898W,20   ,9   ,76 ,         
429,T,190409,092115,40.714706N,73.942861W,20   ,10  ,77 ,         
430,T,190409,092116,40.71471N,73.942828W,20   ,10  ,79 ,         
431,T,190409,092117,40.714711N,73.942793W,20   ,10  ,80 ,         
432,T,190409,092118,40.714719N,73.94276W,20   ,10  ,80 ,         
433,T,190409,092119,40.714726N,73.942729W,20   ,9   ,77 ,         
434,T,190409,092120,40.714731N,73.942698W,20   ,10  ,77 ,         
435,T,190409,092121,40.714726N,73.942665W,20   ,10  ,88 ,         
436,T,190409,092122,40.714726N,73.942625W,20   ,13  ,88 ,         
437,T,190409,092123,40.714724N,73.942571W,21   ,17  ,87 ,         
438,T,190409,092124,40.714731N,73.942516W,21   ,18  ,85 ,         
439,T,190409,092125,40.714733N,73.942453W,21   ,19  ,86 ,         
440,T,190409,092126,40.714728N,73.942381W,22   ,21  ,88 ,         
441,T,190409,092127,40.714724N,73.942301W,22   ,24  ,88 ,         
442,T,190409,092128,40.714719N,73.942216W,22   ,25  ,88 ,         
443,T,190409,092129,40.714715N,73.942126W,23   ,27  ,89 ,         
444,T,190409,092130,40.714711N,73.942033W,23   ,29  ,90 ,         
445,T,190409,092131,40.714706N,73.941934W,24   ,30  ,91 ,         
446,T,190409,092132,40.7147N,73.941835W,24   ,30  ,92 ,         
447,T,190409,092133,40.714695N,73.941735W,25   ,30  ,93 ,         
448,T,190409,092134,40.714686N,73.941628W,25   ,32  ,93 ,         
449,T,190409,092135,40.714681N,73.941516W,26   ,34  ,93 ,         
450,T,190409,092136,40.714674N,73.941394W,26   ,37  ,93 ,         
451,T,190409,092137,40.714666N,73.941263W,27   ,40  ,93 ,         
452,T,190409,092138,40.714661N,73.941131W,28   ,39  ,93 ,         
453,T,190409,092139,40.714655N,73.941004W,28   ,38  ,93 ,         
454,T,190409,092140,40.714644N,73.94087W,28   ,40  ,93 ,         
455,T,190409,092141,40.714634N,73.940735W,29   ,41  ,94 ,         
456,T,190409,092142,40.714626N,73.940598W,29   ,40  ,94 ,         
457,T,190409,092143,40.714623N,73.940459W,29   ,41  ,93 ,         
458,T,190409,092144,40.71461N,73.940321W,30   ,40  ,93 ,         
459,T,190409,092145,40.714599N,73.940183W,30   ,40  ,93 ,         
460,T,190409,092146,40.714589N,73.940046W,31   ,39  ,93 ,         
461,T,190409,092147,40.714583N,73.939914W,31   ,39  ,94 ,         
462,T,190409,092148,40.714576N,73.939788W,32   ,37  ,94 ,         
463,T,190409,092149,40.714571N,73.939665W,32   ,37  ,93 ,         
464,T,190409,092150,40.714568N,73.939546W,33   ,35  ,93 ,         
465,T,190409,092151,40.714565N,73.939434W,33   ,32  ,93 ,         
466,T,190409,092152,40.714565N,73.939335W,34   ,29  ,92 ,         
467,T,190409,092153,40.714566N,73.939239W,34   ,29  ,91 ,         
468,T,190409,092154,40.714566N,73.939131W,34   ,31  ,91 ,         
469,T,190409,092155,40.714563N,73.939013W,34   ,35  ,99 ,         
470,T,190409,092156,40.714551N,73.938898W,35   ,35  ,98 ,         
471,T,190409,092157,40.714544N,73.938769W,35   ,37  ,98 ,         
472,T,190409,092332,40.714551N,73.938836W,42   ,39  ,272,         
473,T,190409,092333,40.714554N,73.938964W,43   ,39  ,271,         
474,T,190409,092334,40.714561N,73.93908W,43   ,38  ,271,         
475,T,190409,092335,40.71457N,73.939206W,44   ,37  ,271,         
476,T,190409,092336,40.714575N,73.939329W,44   ,36  ,272,         
477,T,190409,092337,40.714573N,73.939443W,45   ,35  ,271,         
478,T,190409,092338,40.71458N,73.939541W,43   ,34  ,272,         
479,T,190409,092339,40.714583N,73.939654W,44   ,35  ,272,         
480,T,190409,092340,40.714586N,73.939778W,44   ,38  ,272,         
481,T,190409,092341,40.714591N,73.939905W,45   ,39  ,273,         
482,T,190409,092342,40.714601N,73.940031W,45   ,38  ,274,         
483,T,190409,092343,40.714613N,73.940149W,46   ,36  ,276,         
484,T,190409,092344,40.714623N,73.940259W,47   ,33  ,276,         
485,T,190409,092345,40.714626N,73.940366W,48   ,32  ,276,         
486,T,190409,092346,40.714628N,73.940471W,48   ,32  ,275,         
487,T,190409,092347,40.714631N,73.940588W,49   ,32  ,273,         
488,T,190409,092348,40.714626N,73.940701W,50   ,32  ,271,         
489,T,190409,092349,40.714616N,73.940816W,51   ,32  ,269,         
490,T,190409,092350,40.714611N,73.940926W,51   ,31  ,268,         
491,T,190409,092351,40.714621N,73.941034W,52   ,32  ,269,         
492,T,190409,092352,40.714625N,73.941138W,53   ,32  ,269,         
493,T,190409,092353,40.714636N,73.941229W,53   ,31  ,270,         
494,T,190409,092354,40.71464N,73.941331W,52   ,31  ,270,         
495,T,190409,092355,40.714644N,73.941433W,52   ,30  ,271,         
496,T,190409,092356,40.714648N,73.941536W,52   ,29  ,271,         
497,T,190409,092357,40.714651N,73.941631W,53   ,28  ,271,         
498,T,190409,092358,40.714653N,73.941721W,53   ,25  ,271,         
499,T,190409,092359,40.714651N,73.941773W,52   ,18  ,270,         
500,T,190409,092400,40.71465N,73.941813W,52   ,10  ,263,         
501,T,190409,092401,40.71465N,73.941825W,52   ,0   ,263,         
502,T,190409,092402,40.714655N,73.941823W,51   ,0   ,263,         
503,T,190409,092403,40.714656N,73.941813W,50   ,0   ,263,         
504,T,190409,092404,40.714658N,73.941805W,49   ,0   ,263,         
505,T,190409,092405,40.714658N,73.941805W,50   ,0   ,263,         
506,T,190409,092406,40.714656N,73.941803W,50   ,0   ,263,         
507,T,190409,092407,40.714656N,73.941803W,50   ,0   ,263,         
508,T,190409,092408,40.714656N,73.941803W,50   ,0   ,263,         
509,T,190409,092409,40.714656N,73.941803W,50   ,0   ,263,         
510,T,190409,092410,40.714656N,73.941803W,50   ,0   ,263,         
511,T,190409,092411,40.714656N,73.941803W,50   ,0   ,263,         
512,T,190409,092412,40.714656N,73.941801W,50   ,0   ,263,         
513,T,190409,092413,40.714656N,73.941801W,50   ,0   ,263,         
514,T,190409,092414,40.714656N,73.941803W,50   ,0   ,263,         
515,T,190409,092415,40.714656N,73.941811W,50   ,4   ,263,         
516,T,190409,092416,40.714656N,73.941851W,49   ,17  ,272,         
517,T,190409,092417,40.714658N,73.941918W,49   ,21  ,273,         
518,T,190409,092418,40.714651N,73.942001W,48   ,22  ,272,         
519,T,190409,092419,40.714653N,73.942084W,47   ,24  ,270,         
520,T,190409,092420,40.714651N,73.942178W,46   ,28  ,268,         
521,T,190409,092421,40.714644N,73.942293W,45   ,32  ,265,         
522,T,190409,092422,40.714633N,73.942414W,45   ,35  ,264,         
523,T,190409,092423,40.714621N,73.942543W,44   ,36  ,263,         
524,T,190409,092424,40.714616N,73.942673W,43   ,35  ,263,         
525,T,190409,092425,40.71461N,73.942798W,42   ,34  ,262,         
526,T,190409,092426,40.714606N,73.94292W,41   ,34  ,262,         
527,T,190409,092427,40.714601N,73.943038W,40   ,34  ,263,         
528,T,190409,092428,40.714598N,73.943154W,39   ,34  ,264,         
529,T,190409,092429,40.714595N,73.943273W,39   ,34  ,265,         
530,T,190409,092430,40.714588N,73.943386W,38   ,33  ,265,         
531,T,190409,092431,40.714581N,73.943501W,37   ,32  ,265,         
532,T,190409,092432,40.714576N,73.943611W,36   ,32  ,265,         
533,T,190409,092433,40.71457N,73.943721W,36   ,31  ,265,         
534,T,190409,092434,40.714565N,73.943828W,35   ,31  ,265,         
535,T,190409,092435,40.71456N,73.943933W,35   ,31  ,264,         
536,T,190409,092436,40.714554N,73.944034W,34   ,29  ,263,         
537,T,190409,092437,40.714551N,73.944124W,33   ,23  ,264,         
538,T,190409,092438,40.71455N,73.944193W,32   ,16  ,265,         
539,T,190409,092439,40.71455N,73.944233W,32   ,7   ,266,         
540,T,190409,092440,40.714556N,73.944259W,32   ,3   ,266,         
541,T,190409,092441,40.714563N,73.944269W,32   ,0   ,266,         
542,T,190409,092442,40.71457N,73.944276W,32   ,0   ,266,         
543,T,190409,092443,40.714575N,73.944283W,33   ,0   ,266,         
544,T,190409,092444,40.71458N,73.944293W,33   ,0   ,266,         
545,T,190409,092445,40.714581N,73.944291W,33   ,0   ,266,         
546,T,190409,092446,40.714583N,73.944291W,33   ,0   ,266,         
547,T,190409,092447,40.714584N,73.944293W,32   ,0   ,266,         
548,T,190409,092448,40.714586N,73.944293W,32   ,0   ,266,         
549,T,190409,092449,40.714588N,73.944295W,32   ,0   ,266,         
550,T,190409,092450,40.714589N,73.944295W,32   ,0   ,266,         
551,T,190409,092451,40.714591N,73.944295W,31   ,0   ,266,         
552,T,190409,092452,40.714591N,73.944296W,31   ,0   ,266,         
553,T,190409,092453,40.714591N,73.944296W,31   ,0   ,266,         
554,T,190409,092454,40.714593N,73.944296W,31   ,0   ,266,         
555,T,190409,092455,40.714593N,73.944296W,31   ,0   ,266,         
556,T,190409,092456,40.714593N,73.944296W,31   ,0   ,266,         
557,T,190409,092457,40.714593N,73.944296W,31   ,0   ,266,         
558,T,190409,092458,40.714593N,73.944296W,31   ,0   ,266,         
559,T,190409,092459,40.714593N,73.944296W,31   ,0   ,266,         
560,T,190409,092500,40.714593N,73.944296W,31   ,0   ,266,         
561,T,190409,092501,40.714591N,73.944296W,31   ,0   ,266,         
562,T,190409,092502,40.714591N,73.944296W,31   ,0   ,266,         
563,T,190409,092503,40.714591N,73.944296W,31   ,0   ,266,         
564,T,190409,092504,40.714586N,73.944331W,32   ,14  ,261,         
565,T,190409,092505,40.714576N,73.944393W,32   ,19  ,262,         
566,T,190409,092506,40.714563N,73.944468W,32   ,24  ,263,         
567,T,190409,092507,40.714551N,73.944556W,32   ,28  ,263,         
568,T,190409,092508,40.714538N,73.944649W,31   ,29  ,263,         
569,T,190409,092509,40.714528N,73.944749W,31   ,31  ,263,         
570,T,190409,092510,40.714516N,73.944855W,31   ,32  ,263,         
571,T,190409,092511,40.714506N,73.94496W,31   ,31  ,263,         
572,T,190409,092512,40.714498N,73.945059W,30   ,30  ,263,         
573,T,190409,092513,40.714488N,73.945163W,30   ,31  ,263,         
574,T,190409,092514,40.714468N,73.945264W,30   ,33  ,261,         
575,T,190409,092515,40.714454N,73.945381W,29   ,37  ,261,         
576,T,190409,092516,40.714443N,73.945509W,29   ,39  ,260,         
577,T,190409,092517,40.714428N,73.945639W,28   ,40  ,260,         
578,T,190409,092518,40.714411N,73.945773W,28   ,40  ,260,         
579,T,190409,092519,40.714406N,73.945908W,28   ,40  ,261,         
580,T,190409,092520,40.714393N,73.946041W,27   ,40  ,261,         
581,T,190409,092521,40.714379N,73.94617W,27   ,39  ,262,         
582,T,190409,092522,40.714364N,73.9463W,26   ,40  ,261,         
583,T,190409,092523,40.714353N,73.946435W,26   ,41  ,262,         
584,T,190409,092524,40.714341N,73.946575W,26   ,43  ,262,         
585,T,190409,092525,40.714331N,73.946718W,25   ,43  ,263,         
586,T,190409,092526,40.714321N,73.946861W,24   ,43  ,263,         
587,T,190409,092527,40.71431N,73.947001W,24   ,42  ,263,         
588,T,190409,092528,40.7143N,73.947143W,23   ,42  ,264,         
589,T,190409,092529,40.714291N,73.947284W,22   ,42  ,264,         
590,T,190409,092530,40.714278N,73.947421W,22   ,41  ,263,         
591,T,190409,092531,40.714265N,73.947556W,21   ,41  ,263,         
592,T,190409,092532,40.714253N,73.947691W,21   ,41  ,262,         
593,T,190409,092533,40.71424N,73.947823W,20   ,40  ,262,         
594,T,190409,092534,40.714228N,73.947956W,20   ,40  ,262,         
595,T,190409,092535,40.714215N,73.948086W,19   ,40  ,263,         
596,T,190409,092536,40.71421N,73.948221W,18   ,41  ,264,         
597,T,190409,092537,40.714198N,73.948356W,17   ,40  ,263,         
598,T,190409,092538,40.714184N,73.948491W,17   ,41  ,263,         
599,T,190409,092539,40.71417N,73.948628W,17   ,41  ,262,         
600,T,190409,092540,40.714156N,73.948764W,16   ,41  ,262,         
601,T,190409,092541,40.714145N,73.948899W,16   ,41  ,262,         
602,T,190409,092542,40.714131N,73.949036W,16   ,41  ,263,         
603,T,190409,092543,40.71412N,73.949174W,15   ,41  ,263,         
604,T,190409,092544,40.714111N,73.949313W,16   ,41  ,264,         
605,T,190409,092545,40.714101N,73.94945W,16   ,41  ,265,         
606,T,190409,092546,40.714093N,73.949583W,16   ,39  ,266,         
607,T,190409,092547,40.71409N,73.949708W,15   ,39  ,267,         
608,T,190409,092548,40.714086N,73.949836W,14   ,38  ,268,         
609,T,190409,092549,40.714085N,73.949963W,14   ,39  ,269,         
610,T,190409,092550,40.714085N,73.950093W,13   ,39  ,270,         
611,T,190409,092551,40.714086N,73.950221W,13   ,39  ,271,         
612,T,190409,092552,40.714086N,73.950351W,12   ,40  ,271,         
613,T,190409,092553,40.71409N,73.95048W,12   ,39  ,272,         
614,T,190409,092554,40.71409N,73.950603W,11   ,39  ,271,         
615,T,190409,092555,40.714091N,73.95073W,11   ,38  ,271,         
616,T,190409,092556,40.714091N,73.950851W,10   ,37  ,271,         
617,T,190409,092557,40.714091N,73.950975W,10   ,38  ,270,         
618,T,190409,092558,40.714091N,73.951096W,9    ,37  ,269,         
619,T,190409,092559,40.714091N,73.951208W,9    ,33  ,269,         
620,T,190409,092600,40.71409N,73.951305W,9    ,27  ,269,         
621,T,190409,092601,40.71409N,73.951383W,8    ,21  ,269,         
622,T,190409,092602,40.71409N,73.951434W,8    ,13  ,270,         
623,T,190409,092603,40.714096N,73.951458W,7    ,4   ,271,         
624,T,190409,092604,40.714098N,73.951459W,7    ,0   ,271,         
625,T,190409,092605,40.714101N,73.951451W,7    ,0   ,271,         
626,T,190409,092606,40.714101N,73.951445W,7    ,0   ,271,         
627,T,190409,092607,40.714103N,73.951441W,8    ,0   ,271,         
628,T,190409,092608,40.714103N,73.951441W,7    ,0   ,271,         
629,T,190409,092609,40.714103N,73.951441W,7    ,0   ,271,         
630,T,190409,092610,40.714103N,73.95144W,7    ,0   ,271,         
631,T,190409,092611,40.714103N,73.95144W,7    ,0   ,271,         
632,T,190409,092612,40.714105N,73.951441W,7    ,0   ,271,         
633,T,190409,092613,40.714105N,73.951441W,7    ,0   ,271,         
634,T,190409,092614,40.714105N,73.951441W,7    ,0   ,271,         
635,T,190409,092615,40.714105N,73.951443W,7    ,0   ,271,         
636,T,190409,092616,40.714106N,73.951441W,7    ,0   ,271,         
637,T,190409,092617,40.714106N,73.951441W,7    ,0   ,271,         
638,T,190409,092618,40.714106N,73.951441W,7    ,0   ,271,         
639,T,190409,092619,40.714106N,73.951443W,7    ,0   ,271,         
640,T,190409,092620,40.714108N,73.951446W,7    ,0   ,271,         
641,T,190409,092621,40.714105N,73.951456W,7    ,7   ,253,         
642,T,190409,092622,40.714105N,73.951501W,7    ,20  ,274,         
643,T,190409,092623,40.714108N,73.951578W,7    ,25  ,274,         
644,T,190409,092821,40.714013N,73.951539W,8    ,35  ,84 ,         
645,T,190409,092822,40.714015N,73.951414W,8    ,37  ,86 ,         
646,T,190409,092823,40.714019N,73.95129W,8    ,39  ,85 ,         
647,T,190409,092824,40.714026N,73.951156W,8    ,41  ,85 ,         
648,T,190409,092825,40.714035N,73.951023W,8    ,40  ,85 ,         
649,T,190409,092826,40.714036N,73.950889W,8    ,39  ,85 ,         
650,T,190409,092827,40.714035N,73.950758W,8    ,39  ,86 ,         
651,T,190409,092828,40.714048N,73.950628W,8    ,40  ,87 ,         
652,T,190409,092829,40.714046N,73.950493W,8    ,40  ,89 ,         
653,T,190409,092830,40.714046N,73.950358W,8    ,40  ,89 ,         
654,T,190409,092831,40.714056N,73.950223W,8    ,42  ,88 ,         
655,T,190409,092832,40.714061N,73.950088W,9    ,41  ,88 ,         
656,T,190409,092833,40.714066N,73.949954W,9    ,40  ,87 ,         
657,T,190409,092834,40.714069N,73.949821W,9    ,40  ,87 ,         
658,T,190409,092835,40.714068N,73.949688W,9    ,40  ,88 ,         
659,T,190409,092836,40.714075N,73.949555W,9    ,40  ,89 ,         
660,T,190409,092837,40.714076N,73.949418W,9    ,40  ,89 ,         
661,T,190409,092838,40.714078N,73.949283W,9    ,39  ,88 ,         
662,T,190409,092839,40.714085N,73.949148W,9    ,40  ,87 ,         
663,T,190409,092840,40.714093N,73.949014W,9    ,40  ,85 ,         
664,T,190409,092841,40.714101N,73.948881W,9    ,40  ,83 ,         
665,T,190409,092842,40.714111N,73.948748W,10   ,40  ,82 ,         
666,T,190409,092843,40.71412N,73.948614W,10   ,40  ,82 ,         
667,T,190409,092844,40.714125N,73.948479W,10   ,40  ,83 ,         
668,T,190409,092845,40.71413N,73.948344W,10   ,40  ,84 ,         
669,T,190409,092846,40.714133N,73.948208W,10   ,41  ,86 ,         
670,T,190409,092847,40.714139N,73.948071W,10   ,40  ,86 ,         
671,T,190409,092848,40.71415N,73.947939W,10   ,40  ,85 ,         
672,T,190409,092849,40.714159N,73.94781W,11   ,39  ,84 ,         
673,T,190409,092850,40.714166N,73.947678W,11   ,40  ,83 ,         
